persona_id,idx,source_config,persona_text,age_refined,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::80295,80295,persona,A high school junior and debate team captain who advocates for mental health awareness,16,yes,100,"The persona explicitly states 'a high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::80562,80562,persona,A high school senior interested in pursuing a career in neuroscience,16,yes,100,"The persona explicitly identifies as a 'high school senior', which is a clear indication of current enrollment in high school / upper secondary education.",0,16,16
persona::80716,80716,persona,"A high school student with dreams of becoming a fashion designer, who admires the pop star's style",16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::80886,80886,persona,A high school student who experiences the effects of racism firsthand and provides valuable insight to the sociologist,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::80944,80944,persona,A high school student trying to build her self-confidence and physical strength,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::81254,81254,persona,a high school student who's not very serious about his grades and dislikes excel.,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::81672,81672,persona,An idealistic high school student who aspires to end violence in their school through peer mediation programs,16,yes,100,"The persona explicitly identifies as a 'high school student' and describes aspirations related to their current school environment, indicating current enrollment in high school.",0,16,16
persona::81719,81719,persona,"A politically engaged high school student in Wallingford, Connecticut.",16,yes,100,"The persona explicitly identifies as a 'high school student' in Wallingford, Connecticut.",0,16,16
persona::81827,81827,persona,A high school student with a deep knowledge of indie games and a passion for the cyberpunk genre,16,yes,100,The persona explicitly identifies as a 'high school student',0,16,16
persona::82083,82083,persona,A high school student who admires strong women role models and looks up to fellow Latinas.,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
