persona_id,idx,source_config,persona_text,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::7370,7370,persona,A nephew studying coding in high school and is aspiring to become a game developer,yes,100,currently studying in high school,8,16,16
persona::9840,9840,persona,A high school student interested in social sciences and seeking guidance on how to get involved in activism,yes,100,Persona explicitly describes themselves as a high school student,8,16,16
persona::13613,13613,persona,A high school student interested in learning construction skills and looking up to the retired construction worker as a mentor,yes,100,Persona is explicitly described as a high school student,8,16,16
persona::17183,17183,persona,a Canadian high school classmate who was not very close to Victoria but always admired her from afar,yes,100,explicitly described as a high school classmate,8,16,16
persona::19544,19544,persona,"A fellow athlete on the high school football team, who has already received multiple scholarship offers and can provide advice on the recruitment process",yes,100,currently on high school football team and receiving scholarship offers,8,16,16
persona::27011,27011,persona,"A high school junior with a natural flair for writing, aiming for a career in law",yes,100,Persona explicitly describes themselves as a high school junior,8,16,16
persona::31407,31407,persona,"A high school student with a keen interest in community service, looking to learn from the teacher's experiences",yes,100,Persona explicitly describes themselves as a high school student,8,16,16
persona::32588,32588,persona,a senior student who had to transfer to the new Dr. Thomas E. Randle High School,yes,100,Described as a senior student at a high school,8,16,16
persona::34489,34489,persona,A talented set designer in the same high school who has won awards for their creative stage backdrops,yes,100,Persona is described as being in the same high school,8,16,16
persona::39474,39474,persona,A high school student who volunteers at the bookstore and learns about marketing strategies,yes,100,Persona is explicitly described as a high school student,8,16,16
persona::40525,40525,persona,A determined high school student seeking to win a scholarship for athletics using his taekwondo skills,yes,100,Persona explicitly describes themselves as a high school student,8,16,16
persona::44716,44716,persona,a teenager who is a fellow student at Whitchurch High School and an avid follower of gymnastics,yes,100,attends Whitchurch High School,8,16,16
persona::46290,46290,persona,An engaged high school junior preparing for the national debate championship on civil liberties,yes,100,Persona is explicitly described as a high school junior,8,16,16
