idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
22,highschool,A high school student who admires the content creator's visually appealing infographics and shares them with friends,life; princess; death; dragon; thankful; young knight; knight; princess; knight; princess; princess,is_at_stake; marries; is_at_stake; is_unfamiliar_to; describes; travels_through; is_married_to; thankful; is_rescued_by; is_rescued_by; is_thankful_to,knight; knight; knight; knight; princess; forest; princess; knight; princess; knight; knight,11,11,7,3,8,9,0.0,17,64.70588235294117,0.0,1.0,5.5,8,11,1.5,0.39285714285714285,2,6,0.75
22,highschool,A high school student who is a member of several sports teams and is seeking advice on managing their time effectively,princess; princess; knight; young_knight; knight; knight; knight,is; marries; frees; is; unfamiliar_with; kills; is,thankful; knight; princess; knight; country; dragon; young_knight,7,7,3,6,6,5,0.0,21,33.33333333333333,0.0,0.9047619047619048,4.666666666666667,6,7,1.6666666666666667,0.4666666666666667,1,6,1.0
22,highschool,A high school student who is just starting to learn programming and seeks guidance on string manipulation,princess; knight; dragon; princess,married; rescues; fights_for; is_thankful_to,knight; princess; death; knight,4,4,3,3,4,4,0.0,17,23.52941176470588,0.0,1.0,5.235294117647059,4,4,1.0,0.6666666666666666,2,2,0.5
23,highschool,A high school student able to troubleshoot complex computer issues before completing their calculus homework,princess; knight; life; knight; princess; knight; princess,marries; frees; is_at_stake_in; fights_for; is_married_to; is_married_to; is_thankful_to,knight; princess; knight_vs_dragon_battle; death; knight; princess; knight,7,7,3,4,5,6,0.0,15,46.666666666666664,0.0,1.0,6.266666666666667,5,7,1.2,0.7,2,3,0.6
23,highschool,A high school student curious about different religions and seeking guidance for their future studies,princess; princess; damage; princess; young; knight,thankful; marries; results_from; is_thankful_to; describes; is_married_to,knight; knight; scorching; knight; knight; princess,6,6,4,3,5,6,0.0,15,40.0,0.0,1.0,5.8,5,6,1.2,0.6,2,3,0.6
23,highschool,A high school student excelling in Physics and dreaming of following in his grandparent's footsteps,knight; knight; dragon; princess,rides_through; is_unfamiliar_with; appears; is_thankful_to,forest; country; knight; knight,4,4,3,3,5,4,0.0,15,26.666666666666668,0.0,0.9375,5.25,5,4,1.6,0.4,1,5,1.0
23,highschool,"A high school student interested in coding, seeking guidance on getting started with OpenCV",princess; knight; knight; knight; dragon; knight; princess,marries; is_thankful_for; kills; is_fighting; causes_damage_to; marries; is_thankful_to,knight; princess; dragon; dragon; armor; princess; knight,7,7,3,4,4,6,0.0,14,50.0,0.0,1.0,5.5,4,7,1.5,1.1666666666666667,1,4,1.0
23,highschool,A high school student who is an avid fantasy book reader and loves hanging out in quiet spots,princess; knight; princess; knight; dragon; dragon,marries; marries; is_thankful_to; is_thankful_to; kidnapping; unfamiliar,knight; princess; knight; princess; princess; knight,6,6,3,2,3,4,0.0,18,33.33333333333333,0.0,1.0,4.222222222222222,3,6,2.0,2.0,1,3,1.0
23,highschool,A high school student who is passionate about sleep research and student advocacy.,dragon; princess; knight; princess,appears; is; wants_to_free; married,forest; thankful; princess; knight,4,4,3,4,5,4,0.0,13,30.76923076923077,0.0,0.9230769230769231,5.3076923076923075,5,4,1.2,0.4,2,3,0.6
23,highschool,a female high school student who is part of her school's Volleyball Club,armor; knight; princess; princess,is; is; is; married,completely scorched; journeying; thankful; knight,4,4,3,4,6,2,0.0,13,30.76923076923077,0.0,0.9285714285714286,4.214285714285714,6,4,1.3333333333333333,0.26666666666666666,2,4,0.6666666666666666
24,highschool,A creative and resourceful high school student who actively participates in the interdisciplinary projects,princess; princess; knight; dragon; princess,is_thankful_to; married; kills; fights_for; thankful,knight; knight; dragon; death; knight,5,5,3,3,4,5,0.0,14,35.714285714285715,0.0,1.0,6.642857142857143,4,5,1.5,0.8333333333333334,1,4,1.0
24,highschool,A high school student who excels in math competitions and enjoys weekend Sudoku challenges with their grandparent,princess; princess; armor; knight; young knight,is; married; is_scorched_by; married; is,thankful; knight; knight; princess; brave,5,5,4,4,6,3,0.0,17,29.411764705882355,0.0,1.0,5.705882352941177,6,5,1.3333333333333333,0.3333333333333333,2,4,0.6666666666666666
24,highschool,A high school student who looks forward to the gamer's content after finishing homework,dragon; dragon; princess; princess; knight; princess,fights for; fights against; is thankful to; marries; is; is,death; life; knight; knight; thankful; thankful,6,6,3,4,6,5,0.0,14,42.857142857142854,0.0,1.0,4.866666666666666,6,6,1.6666666666666667,0.4,2,3,0.5
24,highschool,A naturally gifted high school student famous for her school play performances and desiring a career on the big screen,princess; knight; princess; knight; knight,marries; marries; is_thankful_to; has; is,knight; princess; knight; armor; daring,5,5,2,4,4,4,0.0,20,25.0,0.0,0.9,4.95,4,5,1.5,0.8333333333333334,1,4,1.0
25,highschool,A Cuban high school student studying political science,princess; knight; princess; armor; life; young; princess,is; is_thankful_to; married; is_scorched_by; is_opposite_of; describes; is_thankful_to,thankful; princess; knight; dragon; death; knight; knight,7,7,5,5,8,6,0.0,8,87.5,0.0,1.0,5.875,8,7,1.25,0.25,3,4,0.5
25,highschool,A curious high school student who seeks out their advice for their mock trial club,knight; princess; armor; knight; knight; princess,is_thanked_by; is_thankful_to; is_scorned_by; suffers_damage_from; travels_through; marries,princess; knight; dragon; armor; country; knight,6,6,3,5,5,6,0.0,15,40.0,0.0,0.9333333333333333,4.533333333333333,5,6,1.6,0.6,1,5,1.0
25,highschool,A high school junior interested in creative writing and European history,armor; princess; princess,is_scorched_during; marries; is,knight_vs_dragon_battle; knight; thankful,3,3,2,3,5,3,0.0,11,27.27272727272727,0.0,1.0,5.636363636363637,5,3,1.2,0.3,2,3,0.6
25,highschool,A high school senior who was initially disinterested in math but became motivated after experiencing the math teacher's unique teaching methods,princess; knight; knight; princess,marries; describes; unfamiliar; is_thankful_to,knight; unfamiliar; dragon; knight,4,4,2,3,4,4,0.0,21,19.047619047619047,0.0,0.9545454545454546,5.545454545454546,4,4,1.5,0.6666666666666666,1,4,1.0
25,highschool,A high school student looking for hands-on work experience in the field,princess; dragon; knight; knight; princess; knight; knight; princess,is_thankful_to; appeared; rode through; is_unfamiliar_with; is_freed_by; married; is_thanked_by; married,knight; forest; forest; country; knight; princess; princess; knight,8,8,3,4,5,7,0.0,12,66.66666666666666,0.0,1.0,4.538461538461538,5,8,1.6,0.8,1,5,1.0
25,highschool,A high school student who is the president of the school's anti-drug coalition,knight; princess; knight; knight; knight; dragon; unfamiliar; princess,makes; marries; marries; rescues; rides_through; kidnaps; describes; feels,princess; knight; princess; princess; forest; princess; knight; thankful,8,8,4,4,6,7,0.0,13,61.53846153846154,0.0,0.8666666666666667,4.266666666666667,6,8,1.6666666666666667,0.5333333333333333,1,6,1.0
26,highschool,A curious high school student with an interest in biology and a family member who suffers from migraines,knight; knight; princess; princess; knight; knight; princess; princess,thankful; marries; appears_in; thankful; fights_for; is_thanked_by; marries; is_thankful_to,princess; princess; country; knight; life; princess; knight; knight,8,8,2,4,4,6,0.0,18,44.44444444444444,0.0,0.9444444444444444,4.833333333333333,4,8,1.5,1.3333333333333333,1,4,1.0
26,highschool,A high school junior who thrives in creative writing and has won several young authors' awards,dragon; princess; knight; knight; knight; armor,appears; is_thankful_to; is_thankful_to; wants_to_free; encounters; is_scorched_by,knight; knight; princess; princess; dragon; knight,6,6,4,3,4,5,0.0,16,37.5,0.0,1.0,4.875,4,6,1.5,1.0,1,4,1.0
26,highschool,"A high school student interested in pursuing a career in software engineering, seeking guidance on getting started with .NET programming",princess; princess; dragon; armor; knight; princess,marries; is_thankful_to; kidnaps; is_damaged_by; is_responsible_for; thanks,knight; knight; princess; dragon; princess; knight,6,6,4,3,4,6,0.0,20,30.0,0.0,0.9,5.75,4,6,1.5,1.0,1,4,1.0
26,highschool,A high school student who aspires to become a firefighter and admires the custodian's dedication to their job,princess; princess; princess; young; armor; beautiful; knight; knight,marries; is_thankful; is_thankful_to; describes; scorched; describes; is_married_to; rescues,knight; true; knight; knight; true; princess; princess; princess,8,8,5,3,6,7,0.0,18,44.44444444444444,0.0,0.8947368421052632,4.7894736842105265,6,8,1.6666666666666667,0.5333333333333333,1,6,1.0
26,highschool,A high schooler who tutors younger siblings and works part-time after school to help financially,princess; princess; knight; armor; knight,is; marries; is; describes; hurries_after,thankful; knight; thankful; scorched; dragon,5,5,3,4,6,4,0.0,15,33.33333333333333,0.0,1.0,5.0625,6,5,1.6666666666666667,0.3333333333333333,2,4,0.6666666666666666
26,highschool,a high school senior located in New Jersey considering multiple design schools across the U.S. and is passionate about 3D modeling.,knight; young knight; princess; princess; princess; princess,is; travels through; is; is; marries; is thankful to,thankful; forest; beautiful; thankful; knight; knight,6,6,3,4,6,4,0.0,21,28.57142857142857,0.0,1.0,4.909090909090909,6,6,1.6666666666666667,0.4,2,4,0.6666666666666666
27,highschool,A high school student interested in graphic design fascinated by the design of vintage tickets.,princess; knight; princess,is; is; marries,thankful; brave; knight,3,3,2,3,4,2,0.0,15,20.0,0.0,0.9333333333333333,5.333333333333333,4,3,1.5,0.5,1,4,1.0
27,highschool,"A high school student participating in a logic competition, eager to learn new strategies",dragon; knight; knight; princess; princess,appeared; wanted_to_free; fought_for; was_thankful_to; married,country; princess; princess; knight; knight,5,5,3,3,4,5,0.0,14,35.714285714285715,0.0,0.9285714285714286,5.357142857142857,4,5,1.0,0.8333333333333334,2,2,0.5
27,highschool,A high school student researching African American history for a school project,knight; knight; princess; dragon; princess; knight; princess; knight; princess,married; has_armor; married; kidnapping; became_part_of; became_part_of; married; hurries_after; is_thankful_to,property; armor; knight; princess; royal_couple; royal_couple; property; dragon; knight,9,9,3,6,6,6,0.0,12,75.0,0.0,0.8333333333333334,5.666666666666667,6,9,2.6666666666666665,0.6,1,6,1.0
27,highschool,A high school student who is new to reading and seeks guidance on where to start,princess; dragon; dragon; princess; princess,marries; appears; kidnaps; is; is,knight; young; princess; thankful; young,5,5,2,4,5,4,0.0,16,31.25,0.0,0.9375,4.0625,5,5,2.0,0.5,1,5,1.0
27,highschool,"A high school student with vision impairment, determined to excel in academics and sports despite her condition",knight; knight; life; knight; princess,encounters; rides_through; is_at_stake_in; fights_for; marries,dragon; forest; knight_vs_dragon; life; knight,5,5,3,5,6,5,0.0,17,29.411764705882355,0.0,1.0,5.529411764705882,6,5,1.6666666666666667,0.3333333333333333,1,6,1.0
27,highschool,a high school student in a web design course,princess; princess; dragon; princess; knight,is; married; kidnaps; thanks; wears,thankful; knight; princess; knight; armor,5,5,3,4,5,5,0.0,9,55.55555555555556,0.0,0.8888888888888888,4.0,5,5,1.6,0.5,1,5,1.0
28,highschool,A curious high school student who loves geography and is researching for a school project on Asian infrastructure and venues,knight; princess; knight; knight; knight; young; dragon; knight; princess; princess,thankful; marries; frees; is_thankful_to; fights_for; describes; kidnaps; marries; thankful; is_thankful_to,princess; knight; princess; princess; death; knight; princess; princess; knight; knight,10,10,4,3,5,7,0.0,20,50.0,0.0,0.85,5.25,5,10,1.6,1.0,1,5,1.0
28,highschool,A high school junior enrolled in JROTC with aspirations to attend the Air Force Academy,young; young knight; knight; princess; princess; knight; princess,describes; rides through; wanted to free; is; was_thankful_to; married; married,knight; forest; princess; thankful; knight; princess; knight,7,7,4,4,6,6,0.0,15,46.666666666666664,0.0,1.0,4.866666666666666,6,7,1.3333333333333333,0.4666666666666667,2,4,0.6666666666666666
28,highschool,"A high school student who often asks their classmate for math help, as they share the same bus route",princess; princess; knight; knight; knight; princess,married; is_thankful; fought_for; is_unfamiliar_with; saves; is_thankful_to,knight; thankful; death; country; princess; knight,6,6,2,5,5,6,0.0,19,31.57894736842105,0.0,1.0,4.2631578947368425,5,6,1.6,0.6,1,5,1.0
28,highschool,"A high school student working part-time jobs to support the family, motivated to study law to fight for justice",thankful; princess; princess; knight,describes; is_thankful_to; married; wants_to_marry,princess; knight; knight; princess,4,4,3,2,3,4,0.0,19,21.052631578947366,0.0,0.9,4.55,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
28,highschool,A quiet and reserved high school student who often seeks comfort and guidance from the nurse,princess; knight; knight; knight; young knight; princess; princess,marries; is_thankful_for; rides_through; rescues; rides; thanks; is_thankful_to,knight; princess; forest; princess; through forest; knight; knight,7,7,3,4,5,7,0.0,16,43.75,0.0,0.9375,4.8125,5,7,1.2,0.7,2,3,0.6
